user_id,book_id,rating
21759,1222,2.0
21759,1305,3.0
21759,1327,2.0
21759,1354,3.0
21759,1388,3.0
21759,1434,1.0
21759,1454,3.0
21759,146,2.0
21759,1485,3.0
21759,1493,3.0
21759,1521,1.0
21759,1561,4.0
21759,1569,3.0
21759,1580,3.0
21759,1582,3.0
21759,1741,3.0
21759,1802,3.0
21759,185,3.0
21759,1887,2.0
21759,1896,3.0
21759,1897,4.0
21759,191,1.0
21759,1990,3.0
21759,1996,3.0
21759,2015,3.0
21759,2047,3.0
21759,2048,3.0
21759,2074,3.0
21759,2127,3.0
21759,2252,3.0
21759,235,4.0
21759,2398,3.0
21759,2406,3.0
21759,2408,4.0
21759,2468,3.0
21759,250,3.0
21759,2524,3.0
21759,2547,3.0
21759,2575,3.0
21759,262,4.0
21759,2849,3.0
21759,288,2.0
21759,3021,4.0
21759,3076,4.0
21759,3088,3.0
21759,3098,4.0
21759,3112,3.0
21759,315,3.0
21759,3155,4.0
21759,3277,3.0
21759,336,3.0
21759,3455,3.0
21759,3459,3.0
21759,3567,3.0
21759,3653,3.0
21759,3729,3.0
21759,373,3.0
21759,3799,3.0
21759,3823,3.0
21759,3831,4.0
21759,3833,1.0
21759,388,3.0
21759,390,3.0
21759,4091,4.0
21759,414,3.0
21759,456,3.0
21759,465,3.0
21759,4848,3.0
21759,488,3.0
21759,4994,3.0
21759,501,3.0
21759,5091,3.0
21759,5103,3.0
21759,512,3.0
21759,5162,4.0
21759,531,1.0
21759,547,1.0
21759,551,1.0
21759,5527,3.0
21759,556,3.0
21759,560,4.0
21759,5648,3.0
21759,577,3.0
21759,5807,3.0
21759,594,3.0
21759,604,3.0
21759,6041,3.0
21759,606,2.0
21759,608,4.0
21759,6104,2.0
21759,617,3.0
21759,639,2.0
21759,642,3.0
21759,651,4.0
21759,664,3.0
21759,672,3.0
21759,675,3.0
21759,6903,3.0
21759,699,1.0
21759,701,3.0
21759,7042,3.0
21759,710,3.0
21759,7175,3.0
21759,7184,3.0
21759,7454,3.0
21759,773,2.0
21759,7742,4.0
21759,775,3.0
21759,778,3.0
21759,800,3.0
21759,8007,1.0
21759,820,3.0
21759,8366,3.0
21759,839,1.0
21759,851,4.0
21759,8590,3.0
21759,868,2.0
21759,892,3.0
21759,899,3.0
21759,930,3.0
21759,941,3.0
21759,942,2.0
21759,959,1.0
21759,99,3.0
21759,993,3.0
21759,997,2.0
21781,1025,3.0
21781,1030,2.0
21781,1038,4.0
21781,104,4.0
21781,1094,4.0
21781,1097,3.0
21781,1106,4.0
21781,111,3.0
21781,114,3.0
21781,1196,4.0
21781,1218,3.0
21781,1231,4.0
21781,1238,4.0
21781,1272,3.0
21781,1277,3.0
21781,128,2.0
21781,1303,4.0
21781,132,4.0
21781,1357,4.0
21781,1489,3.0
21781,1493,4.0
21781,150,4.0
21781,1530,4.0
21781,1557,4.0
21781,1599,2.0
21781,1615,3.0
21781,1640,3.0
21781,1644,4.0
21781,1670,4.0
21781,1721,3.0
21781,174,2.0
21781,1747,3.0
21781,1796,3.0
21781,1833,4.0
21781,186,3.0
21781,1925,3.0
21781,195,4.0
21781,2044,4.0
21781,207,3.0
21781,208,4.0
21781,212,2.0
21781,2128,3.0
21781,2136,2.0
21781,2147,3.0
21781,216,4.0
21781,221,4.0
21781,2236,5.0
21781,2247,4.0
21781,225,4.0
21781,227,3.0
21781,2288,3.0
21781,231,3.0
21781,2379,2.0
21781,238,3.0
21781,2387,3.0
21781,2481,3.0
21781,2492,3.0
21781,256,2.0
21781,264,3.0
21781,2647,4.0
21781,265,4.0
21781,2650,4.0
21781,273,4.0
21781,2736,3.0
21781,290,3.0
21781,291,4.0
21781,292,4.0
21781,2963,4.0
21781,299,3.0
21781,304,3.0
21781,321,4.0
21781,328,4.0
21781,329,3.0
21781,3364,4.0
21781,3548,3.0
21781,3591,3.0
21781,362,4.0
21781,3689,4.0
21781,375,4.0
21781,381,4.0
21781,383,2.0
21781,386,4.0
21781,396,3.0
21781,398,3.0
21781,40,3.0
21781,407,4.0
21781,4090,4.0
21781,417,4.0
21781,421,4.0
21781,427,3.0
21781,4342,3.0
21781,438,4.0
21781,44,3.0
21781,4453,4.0
21781,448,3.0
21781,4520,3.0
21781,461,4.0
21781,464,5.0
21781,4836,3.0
21781,4890,4.0
21781,493,4.0
21781,4945,3.0
21781,495,4.0
21781,4996,3.0
21781,501,3.0
21781,505,3.0
21781,5050,3.0
21781,513,3.0
21781,515,3.0
21781,555,2.0
21781,5682,3.0
21781,5734,3.0
21781,576,3.0
21781,595,4.0
21781,5968,4.0
21781,613,3.0
21781,621,4.0
21781,628,3.0
21781,64,4.0
21781,687,3.0
21781,697,4.0
21781,715,3.0
21781,78,3.0
21781,795,3.0
21781,797,4.0
21781,800,3.0
21781,81,3.0
21781,82,3.0
21781,8308,3.0
21781,8416,3.0
21781,8449,4.0
21781,869,3.0
21781,87,4.0
21781,895,3.0
21783,1287,4.0
21783,1632,3.0
21783,1635,3.0
21783,1765,3.0
21783,1781,3.0
21783,1823,2.0
21783,1831,4.0
21783,1836,3.0
21783,1875,4.0
21783,1921,3.0
21783,2039,3.0
21783,2123,3.0
21783,2127,3.0
21783,2176,5.0
21783,2311,4.0
21783,2315,4.0
21783,2415,4.0
21783,2438,3.0
21783,2472,2.0
21783,2512,3.0
21783,2541,3.0
21783,2625,4.0
21783,2750,2.0
21783,2791,4.0
21783,2842,5.0
21783,2989,4.0
21783,2992,3.0
21783,3005,4.0
21783,3014,3.0
21783,3050,4.0
21783,3051,3.0
21783,3151,3.0
21783,3274,4.0
21783,3303,3.0
21783,3357,5.0
21783,3363,2.0
21783,3367,4.0
21783,3398,3.0
21783,3539,3.0
21783,3575,3.0
21783,3658,3.0
21783,3662,3.0
21783,3671,4.0
21783,3851,4.0
21783,392,4.0
21783,3922,3.0
21783,4177,3.0
21783,4180,3.0
21783,4245,3.0
21783,4258,4.0
21783,4294,4.0
21783,4463,5.0
21783,4512,4.0
21783,4618,5.0
21783,4649,4.0
21783,4690,3.0
21783,4812,3.0
21783,4869,4.0
21783,4877,3.0
21783,4883,3.0
21783,4915,4.0
21783,4948,4.0
21783,5003,3.0
21783,5013,4.0
21783,5056,3.0
21783,5162,4.0
21783,5265,3.0
21783,5303,2.0
21783,5380,3.0
21783,5400,3.0
21783,5446,3.0
21783,5492,3.0
21783,5669,4.0
21783,5718,3.0
21783,5767,3.0
21783,5878,4.0
21783,5898,3.0
21783,5941,4.0
21783,6028,3.0
21783,6084,3.0
21783,6134,3.0
21783,6297,3.0
21783,6334,4.0
21783,6498,4.0
21783,6556,3.0
21783,6618,3.0
21783,6656,4.0
21783,6696,3.0
21783,6841,3.0
21783,7316,4.0
21783,7344,3.0
21783,7611,3.0
21783,7690,3.0
21783,7717,3.0
21783,7742,4.0
21783,8055,3.0
21783,8585,3.0
21783,8833,3.0
21783,9045,3.0
21783,9061,4.0
21783,9124,4.0
21783,9125,3.0
21783,9151,3.0
21783,9239,3.0
21783,9288,4.0
21783,9417,3.0
21783,9496,3.0
21783,9557,3.0
21783,971,5.0
21783,9746,3.0
21783,9803,3.0
21783,9818,4.0
21783,9853,3.0
21788,1018,3.0
21788,1023,4.0
21788,1034,5.0
21788,1042,5.0
21788,1089,4.0
21788,1119,4.0
21788,1127,5.0
21788,1142,5.0
21788,1191,4.0
21788,1200,5.0
21788,1223,5.0
21788,1224,3.0
21788,1228,5.0
21788,1246,4.0
21788,1249,4.0
21788,1259,4.0
21788,127,5.0
21788,1278,4.0
21788,1304,5.0
21788,1337,5.0
21788,1340,5.0
21788,1342,5.0
21788,1343,4.0
21788,135,5.0
21788,1350,4.0
21788,1362,4.0
21788,1363,5.0
21788,1374,5.0
21788,1394,5.0
21788,141,5.0
21788,1412,4.0
21788,1429,4.0
21788,1450,5.0
21788,1479,5.0
21788,1519,5.0
21788,1525,4.0
21788,1528,4.0
21788,1602,5.0
21788,1630,5.0
21788,165,5.0
21788,1654,5.0
21788,1665,4.0
21788,1687,4.0
21788,1690,5.0
21788,1731,5.0
21788,1768,4.0
21788,1924,5.0
21788,193,4.0
21788,1991,4.0
21788,2006,4.0
21788,2043,5.0
21788,2084,5.0
21788,2086,4.0
21788,2109,4.0
21788,2118,4.0
21788,215,3.0
21788,2156,4.0
21788,2160,5.0
21788,2189,5.0
21788,2271,4.0
21788,2325,4.0
21788,239,5.0
21788,2407,5.0
21788,2448,5.0
21788,2452,4.0
21788,2470,5.0
21788,2487,4.0
21788,2489,4.0
21788,2493,5.0
21788,2501,4.0
21788,2518,5.0
21788,2554,5.0
21788,2631,5.0
21788,2658,5.0
21788,2677,5.0
21788,2718,4.0
21788,276,4.0
21788,2825,5.0
21788,2871,5.0
21788,2881,5.0
21788,2936,4.0
21788,2944,4.0
21788,297,5.0
21788,2978,5.0
21788,3000,5.0
21788,3013,5.0
21788,3099,5.0
21788,3174,5.0
21788,3200,4.0
21788,322,5.0
21788,3314,5.0
21788,3359,4.0
21788,3362,5.0
21788,337,5.0
21788,3462,5.0
21788,3534,5.0
21788,3578,5.0
21788,360,4.0
21788,3601,5.0
21788,3632,5.0
21788,3654,5.0
21788,371,4.0
21788,3758,3.0
21788,377,5.0
21788,3771,5.0
21788,3818,4.0
21788,3858,5.0
21788,400,3.0
21788,4026,5.0
21788,405,4.0
21788,4181,3.0
21788,432,5.0
21788,4378,4.0
21788,439,5.0
21788,442,5.0
21788,4488,4.0
21788,450,5.0
21788,4571,5.0
21788,4806,5.0
21788,487,4.0
21788,4925,4.0
21788,5027,5.0
21788,5047,3.0
21788,5072,4.0
21788,5099,4.0
21788,510,5.0
21788,516,4.0
21788,5317,3.0
21788,5538,5.0
21788,5672,5.0
21788,5838,3.0
21788,5951,5.0
21788,598,3.0
21788,603,5.0
21788,6246,5.0
21788,6309,5.0
21788,633,4.0
21788,637,4.0
21788,6678,5.0
21788,6797,5.0
21788,722,4.0
21788,729,4.0
21788,747,4.0
21788,755,4.0
21788,760,4.0
21788,862,5.0
21788,891,5.0
21788,894,5.0
21788,910,5.0
21788,9141,5.0
21788,92,5.0
21788,9299,4.0
21788,949,4.0
21788,9525,4.0
21788,9609,4.0
21788,970,5.0
21851,1015,4.0
21851,1252,4.0
21851,1271,2.0
21851,1317,3.0
21851,1325,4.0
21851,1334,4.0
21851,1341,4.0
21851,139,4.0
21851,1401,4.0
21851,141,4.0
21851,143,5.0
21851,1433,3.0
21851,146,5.0
21851,1462,4.0
21851,147,1.0
21851,1472,4.0
21851,1517,3.0
21851,1610,4.0
21851,1628,4.0
21851,1682,3.0
21851,1700,4.0
21851,1728,5.0
21851,1808,3.0
21851,1837,4.0
21851,1847,4.0
21851,1898,5.0
21851,192,4.0
21851,196,3.0
21851,1978,5.0
21851,1982,3.0
21851,2005,4.0
21851,2061,4.0
21851,2062,5.0
21851,2102,3.0
21851,2145,4.0
21851,215,4.0
21851,2284,4.0
21851,2390,4.0
21851,2579,4.0
21851,258,5.0
21851,259,3.0
21851,2632,4.0
21851,267,5.0
21851,2747,4.0
21851,277,3.0
21851,2775,4.0
21851,2904,2.0
21851,3087,3.0
21851,313,4.0
21851,318,3.0
21851,327,4.0
21851,330,4.0
21851,3429,4.0
21851,3519,5.0
21851,359,5.0
21851,404,3.0
21851,4050,5.0
21851,4246,5.0
21851,436,4.0
21851,4455,3.0
21851,458,4.0
21851,467,5.0
21851,4796,4.0
21851,489,4.0
21851,4932,5.0
21851,4961,4.0
21851,5024,5.0
21851,535,5.0
21851,5595,4.0
21851,5719,1.0
21851,591,4.0
21851,61,3.0
21851,6307,4.0
21851,638,3.0
21851,657,3.0
21851,665,5.0
21851,6704,4.0
21851,6825,3.0
21851,689,4.0
21851,738,5.0
21851,744,5.0
21851,746,4.0
21851,7515,4.0
21851,754,4.0
21851,7615,4.0
21851,763,4.0
21851,779,5.0
21851,790,4.0
21851,8039,4.0
21851,8080,4.0
21851,8105,5.0
21851,848,4.0
21851,850,3.0
21851,858,4.0
21851,91,3.0
21851,925,3.0
21851,939,3.0
21851,946,2.0
21851,9478,3.0
21851,9688,4.0
21851,978,2.0
21861,1037,5.0
21861,1038,4.0
21861,1059,5.0
21861,1150,4.0
21861,1222,4.0
21861,1279,3.0
21861,1287,3.0
21861,134,5.0
21861,1373,4.0
21861,1383,5.0
21861,1402,4.0
21861,1469,4.0
21861,1497,2.0
21861,152,5.0
21861,153,5.0
21861,1603,1.0
21861,1619,5.0
21861,1626,5.0
21861,1680,5.0
21861,169,5.0
21861,175,4.0
21861,1825,4.0
21861,1826,5.0
21861,1916,4.0
21861,1934,5.0
21861,1966,5.0
21861,2032,5.0
21861,2049,4.0
21861,2159,5.0
21861,2181,5.0
21861,220,5.0
21861,224,3.0
21861,2315,5.0
21861,2409,4.0
21861,246,4.0
21861,2539,5.0
21861,254,5.0
21861,269,5.0
21861,2786,3.0
21861,286,5.0
21861,2874,5.0
21861,2985,4.0
21861,3051,4.0
21861,308,5.0
21861,314,4.0
21861,3159,4.0
21861,3213,5.0
21861,3376,4.0
21861,3439,3.0
21861,3687,4.0
21861,3759,4.0
21861,3830,2.0
21861,388,4.0
21861,3886,4.0
21861,3910,2.0
21861,3945,5.0
21861,4040,5.0
21861,4042,4.0
21861,4112,4.0
21861,4169,3.0
21861,420,5.0
21861,4236,3.0
21861,4351,3.0
21861,4447,4.0
21861,4567,2.0
21861,4646,5.0
21861,486,4.0
21861,491,4.0
21861,5143,5.0
21861,5440,4.0
21861,5491,4.0
21861,579,3.0
21861,5816,3.0
21861,594,3.0
21861,608,5.0
21861,622,5.0
21861,626,5.0
21861,627,5.0
21861,6427,3.0
21861,661,5.0
21861,6717,3.0
21861,683,5.0
21861,686,5.0
21861,6959,4.0
21861,707,3.0
21861,7335,4.0
21861,7717,2.0
21861,7806,4.0
21861,7899,5.0
21861,7928,3.0
21861,8246,4.0
21861,8260,4.0
21861,833,5.0
21861,8478,3.0
21861,853,5.0
21861,888,3.0
21861,905,3.0
21861,907,5.0
21861,9117,5.0
21861,913,5.0
21861,9272,4.0
21861,9509,4.0
21861,957,5.0
21861,958,5.0
21861,9615,4.0
21861,963,5.0
21861,971,4.0
21861,976,3.0
21975,1050,5.0
21975,1074,2.0
21975,1083,2.0
21975,1089,5.0
21975,1114,4.0
21975,1128,5.0
21975,1191,4.0
21975,1208,3.0
21975,1342,4.0
21975,1368,4.0
21975,1423,1.0
21975,1496,4.0
21975,1641,5.0
21975,1686,5.0
21975,1727,4.0
21975,1800,2.0
21975,1832,4.0
21975,1878,4.0
21975,1900,2.0
21975,197,4.0
21975,1991,5.0
21975,2136,3.0
21975,2229,4.0
21975,2241,5.0
21975,2299,5.0
21975,2453,4.0
21975,2469,4.0
21975,258,5.0
21975,283,3.0
21975,2862,5.0
21975,2952,4.0
21975,300,5.0
21975,3011,4.0
21975,3070,3.0
21975,3099,5.0
21975,3111,4.0
21975,3243,2.0
21975,3278,5.0
21975,3291,4.0
21975,3298,5.0
21975,330,1.0
21975,338,4.0
21975,3397,4.0
21975,340,2.0
21975,3403,2.0
21975,3460,5.0
21975,355,5.0
21975,3551,5.0
21975,360,4.0
21975,3632,4.0
21975,3836,5.0
21975,4026,5.0
21975,4046,5.0
21975,410,5.0
21975,4113,2.0
21975,4182,4.0
21975,4244,4.0
21975,4326,2.0
21975,4352,5.0
21975,451,2.0
21975,4515,2.0
21975,4535,5.0
21975,457,3.0
21975,4753,4.0
21975,4832,5.0
21975,494,4.0
21975,4974,2.0
21975,4993,5.0
21975,503,4.0
21975,5147,4.0
21975,5192,3.0
21975,5203,2.0
21975,5310,2.0
21975,547,4.0
21975,5498,5.0
21975,5510,5.0
21975,555,5.0
21975,5563,5.0
21975,570,1.0
21975,5714,4.0
21975,5957,3.0
21975,604,4.0
21975,6252,5.0
21975,6284,3.0
21975,6330,3.0
21975,6425,4.0
21975,6472,3.0
21975,6554,3.0
21975,6845,3.0
21975,697,1.0
21975,702,5.0
21975,7258,4.0
21975,727,5.0
21975,7274,3.0
21975,7503,5.0
21975,755,5.0
21975,820,1.0
21975,822,1.0
21975,8477,3.0
21975,8482,1.0
21975,872,4.0
21975,883,4.0
21975,894,4.0
21975,9071,5.0
21975,914,5.0
21975,916,4.0
21975,9435,5.0
21975,9717,2.0
21975,974,1.0
21975,984,4.0
21975,987,5.0
21987,1201,4.0
21987,1273,4.0
21987,1400,5.0
21987,1578,5.0
21987,1636,4.0
21987,1653,4.0
21987,1719,4.0
21987,1840,3.0
21987,1889,4.0
21987,1962,4.0
21987,2105,4.0
21987,2306,4.0
21987,2317,4.0
21987,2486,4.0
21987,2545,4.0
21987,2583,4.0
21987,2614,4.0
21987,2657,4.0
21987,2735,4.0
21987,2807,4.0
21987,2887,4.0
21987,2930,4.0
21987,2971,4.0
21987,2998,4.0
21987,3065,4.0
21987,3105,5.0
21987,3175,5.0
21987,3215,5.0
21987,3330,4.0
21987,3374,4.0
21987,3382,4.0
21987,3454,4.0
21987,3463,5.0
21987,3513,5.0
21987,3673,5.0
21987,3716,4.0
21987,3803,4.0
21987,3804,4.0
21987,3806,4.0
21987,3814,5.0
21987,3819,5.0
21987,3921,4.0
21987,3924,4.0
21987,4030,4.0
21987,4085,4.0
21987,4105,4.0
21987,4124,4.0
21987,4276,4.0
21987,4387,4.0
21987,4424,4.0
21987,4528,4.0
21987,4556,4.0
21987,4627,4.0
21987,4678,5.0
21987,4703,5.0
21987,4713,4.0
21987,4781,4.0
21987,4789,4.0
21987,4795,4.0
21987,4889,5.0
21987,4921,5.0
21987,5026,4.0
21987,5065,4.0
21987,5195,4.0
21987,5218,4.0
21987,5304,4.0
21987,5337,4.0
21987,5507,4.0
21987,5558,5.0
21987,5576,5.0
21987,5659,4.0
21987,5721,5.0
21987,5760,4.0
21987,5775,4.0
21987,5795,3.0
21987,5814,5.0
21987,5920,4.0
21987,5936,4.0
21987,5945,4.0
21987,6073,4.0
21987,6118,5.0
21987,6319,4.0
21987,6539,4.0
21987,6686,4.0
21987,6731,5.0
21987,6807,4.0
21987,6811,5.0
21987,6833,4.0
21987,6854,4.0
21987,6864,4.0
21987,6914,4.0
21987,7047,4.0
21987,7080,3.0
21987,7112,4.0
21987,7122,4.0
21987,7123,4.0
21987,7140,4.0
21987,7230,4.0
21987,7243,4.0
21987,7265,4.0
21987,7576,4.0
21987,7583,5.0
21987,7834,5.0
21987,7854,5.0
21987,8050,4.0
21987,8093,4.0
21987,813,4.0
21987,8237,4.0
21987,8444,5.0
21987,8985,4.0
21987,8986,4.0
21987,8987,4.0
21987,9026,4.0
21987,9128,4.0
21987,9135,4.0
21987,9140,4.0
21987,940,4.0
21987,9662,4.0
21987,980,4.0
21987,9915,4.0
22098,1017,4.0
22098,1028,3.0
22098,1044,4.0
22098,1072,3.0
22098,1080,4.0
22098,1083,5.0
22098,1165,4.0
22098,1220,3.0
22098,1306,3.0
22098,1325,4.0
22098,1345,4.0
22098,1388,3.0
22098,1421,3.0
22098,1442,4.0
22098,1551,4.0
22098,1599,4.0
22098,1753,5.0
22098,1819,4.0
22098,1834,3.0
22098,1879,4.0
22098,2000,4.0
22098,203,3.0
22098,2048,3.0
22098,2065,4.0
22098,2141,5.0
22098,218,2.0
22098,2249,4.0
22098,2251,5.0
22098,2433,3.0
22098,252,4.0
22098,2575,3.0
22098,2580,3.0
22098,2589,3.0
22098,259,4.0
22098,2699,4.0
22098,2723,2.0
22098,2799,4.0
22098,286,3.0
22098,2874,2.0
22098,2918,3.0
22098,2933,3.0
22098,302,3.0
22098,309,3.0
22098,3155,3.0
22098,3173,4.0
22098,319,4.0
22098,3286,5.0
22098,3312,3.0
22098,3475,3.0
22098,352,3.0
22098,3576,3.0
22098,3599,2.0
22098,3614,3.0
22098,3730,4.0
22098,376,3.0
22098,3766,4.0
22098,3863,2.0
22098,3908,4.0
22098,3976,4.0
22098,4039,3.0
22098,4289,4.0
22098,435,4.0
22098,438,4.0
22098,4542,4.0
22098,4548,4.0
22098,4632,4.0
22098,475,4.0
22098,4879,3.0
22098,505,4.0
22098,5124,3.0
22098,5133,2.0
22098,5219,4.0
22098,5225,3.0
22098,5243,3.0
22098,5305,2.0
22098,5546,2.0
22098,566,3.0
22098,5726,3.0
22098,5741,3.0
22098,5910,3.0
22098,5987,3.0
22098,617,4.0
22098,6479,3.0
22098,668,4.0
22098,674,3.0
22098,678,5.0
22098,6805,4.0
22098,6823,4.0
22098,7051,2.0
22098,716,3.0
22098,7432,4.0
22098,7520,3.0
22098,7719,2.0
22098,801,2.0
22098,8024,3.0
22098,811,3.0
22098,8138,3.0
22098,821,2.0
22098,8304,3.0
22098,8465,3.0
22098,852,4.0
22098,9012,4.0
22098,908,2.0
22098,926,3.0
22098,931,2.0
22098,940,4.0
22098,946,3.0
22098,9477,3.0
22098,9516,4.0
22098,9627,3.0
22098,9674,4.0
22098,9719,4.0
22098,9771,4.0
22098,979,4.0
22098,9820,2.0
22164,10,5.0
22164,1021,3.0
22164,103,4.0
22164,1038,3.0
22164,1068,4.0
22164,1088,3.0
22164,1094,3.0
22164,111,3.0
22164,1131,3.0
22164,1135,3.0
22164,118,4.0
22164,1186,3.0
22164,1210,3.0
22164,123,1.0
22164,1237,3.0
22164,125,4.0
22164,1280,3.0
22164,130,4.0
22164,131,5.0
22164,1310,5.0
22164,133,5.0
22164,136,3.0
22164,1365,3.0
22164,138,3.0
22164,1393,4.0
22164,14,2.0
22164,140,4.0
22164,1411,3.0
22164,1435,4.0
22164,1465,3.0
22164,148,3.0
22164,15,4.0
22164,154,4.0
22164,155,4.0
22164,1561,3.0
22164,1566,3.0
22164,1570,4.0
22164,160,4.0
22164,161,4.0
22164,162,4.0
22164,1622,2.0
22164,1642,5.0
22164,1672,4.0
22164,1691,3.0
22164,172,5.0
22164,1739,4.0
22164,178,3.0
22164,180,4.0
22164,1815,4.0
22164,186,3.0
22164,1887,3.0
22164,189,4.0
22164,19,4.0
22164,1970,3.0
22164,198,4.0
22164,2010,4.0
22164,2053,2.0
22164,2063,4.0
22164,209,3.0
22164,2097,3.0
22164,213,2.0
22164,2142,3.0
22164,2190,3.0
22164,2197,3.0
22164,2252,4.0
22164,2455,1.0
22164,248,4.0
22164,2482,5.0
22164,2508,4.0
22164,256,4.0
22164,26,3.0
22164,2643,3.0
22164,271,3.0
22164,273,3.0
22164,2781,5.0
22164,29,5.0
22164,2903,5.0
22164,293,3.0
22164,2967,5.0
22164,297,3.0
22164,301,2.0
22164,3033,5.0
22164,306,4.0
22164,31,4.0
22164,311,4.0
22164,3122,3.0
22164,317,5.0
22164,326,3.0
22164,329,3.0
22164,33,3.0
22164,350,3.0
22164,353,3.0
22164,3548,4.0
22164,357,1.0
22164,3595,3.0
22164,369,3.0
22164,378,3.0
22164,387,2.0
22164,3907,3.0
22164,395,3.0
22164,40,1.0
22164,407,5.0
22164,410,3.0
22164,4171,4.0
22164,427,3.0
22164,453,3.0
22164,4606,4.0
22164,461,3.0
22164,4691,3.0
22164,472,4.0
22164,476,3.0
22164,478,3.0
22164,489,4.0
22164,495,4.0
22164,498,5.0
22164,515,3.0
22164,5198,4.0
22164,523,3.0
22164,529,3.0
22164,530,4.0
22164,5527,5.0
22164,557,4.0
22164,559,4.0
22164,5629,4.0
22164,57,4.0
22164,5798,4.0
22164,58,3.0
22164,595,3.0
22164,63,4.0
22164,6389,5.0
22164,639,3.0
22164,646,3.0
22164,650,3.0
22164,659,5.0
22164,66,5.0
22164,662,4.0
22164,669,4.0
22164,67,4.0
22164,690,4.0
22164,7,4.0
22164,7001,4.0
22164,7002,4.0
22164,714,3.0
22164,715,2.0
22164,727,3.0
22164,730,5.0
22164,733,5.0
22164,736,3.0
22164,737,4.0
22164,740,4.0
22164,75,3.0
22164,757,4.0
22164,762,3.0
22164,763,5.0
22164,765,4.0
22164,767,5.0
22164,770,3.0
22164,773,3.0
22164,80,5.0
22164,800,3.0
22164,804,4.0
22164,815,3.0
22164,819,4.0
22164,82,4.0
22164,824,3.0
22164,826,3.0
22164,829,3.0
22164,8295,4.0
22164,83,4.0
22164,8329,4.0
22164,839,3.0
22164,840,3.0
22164,85,4.0
22164,8524,4.0
22164,855,4.0
22164,860,3.0
22164,885,3.0
22164,895,5.0
22164,9,3.0
22164,90,3.0
22164,916,4.0
22164,959,5.0
22164,961,3.0
22164,964,4.0
22164,984,2.0
22164,9984,3.0
22190,1007,5.0
22190,1119,5.0
22190,1137,5.0
22190,1172,5.0
22190,1213,5.0
22190,1243,5.0
22190,1249,5.0
22190,1278,5.0
22190,128,5.0
22190,1290,5.0
22190,1313,5.0
22190,1362,5.0
22190,1397,5.0
22190,1479,5.0
22190,1525,5.0
22190,1534,5.0
22190,1579,5.0
22190,1764,5.0
22190,1914,5.0
22190,2017,5.0
22190,2056,5.0
22190,2164,5.0
22190,2196,5.0
22190,2327,5.0
22190,2383,5.0
22190,2407,5.0
22190,2447,5.0
22190,2448,5.0
22190,2472,5.0
22190,2493,5.0
22190,2518,5.0
22190,2624,5.0
22190,2631,5.0
22190,2646,5.0
22190,2719,5.0
22190,2780,5.0
22190,2842,5.0
22190,2900,5.0
22190,2995,5.0
22190,3050,5.0
22190,3072,5.0
22190,3084,5.0
22190,3154,5.0
22190,3157,5.0
22190,3357,5.0
22190,3360,5.0
22190,3537,5.0
22190,3754,5.0
22190,3818,5.0
22190,3978,5.0
22190,4000,5.0
22190,4138,4.0
22190,4167,4.0
22190,4294,5.0
22190,4458,5.0
22190,4463,5.0
22190,4512,5.0
22190,4513,5.0
22190,4618,5.0
22190,4687,5.0
22190,4782,4.0
22190,4791,5.0
22190,4904,5.0
22190,4955,5.0
22190,5151,5.0
22190,5490,5.0
22190,5582,4.0
22190,5695,5.0
22190,5715,5.0
22190,5782,5.0
22190,5890,5.0
22190,605,5.0
22190,6183,5.0
22190,6448,4.0
22190,648,5.0
22190,6640,4.0
22190,6690,5.0
22190,6701,4.0
22190,6780,4.0
22190,6792,4.0
22190,6901,5.0
22190,7118,5.0
22190,7139,5.0
22190,7226,5.0
22190,7253,5.0
22190,7490,5.0
22190,7513,5.0
22190,7675,5.0
22190,7825,5.0
22190,7919,5.0
22190,8413,5.0
22190,856,5.0
22190,8894,5.0
22190,890,5.0
22190,909,5.0
22190,918,5.0
22190,9522,5.0
22190,960,5.0
22190,9723,5.0
22190,9758,5.0
22192,1023,4.0
22192,1037,5.0
22192,1053,5.0
22192,1105,5.0
22192,1112,5.0
22192,1119,4.0
22192,1207,4.0
22192,1210,5.0
22192,1213,4.0
22192,1249,4.0
22192,1262,5.0
22192,1278,4.0
22192,1339,5.0
22192,1362,4.0
22192,1407,3.0
22192,1501,4.0
22192,1525,4.0
22192,1533,3.0
22192,1537,3.0
22192,1578,3.0
22192,1589,4.0
22192,1633,4.0
22192,1646,4.0
22192,1686,5.0
22192,1693,3.0
22192,1695,5.0
22192,1709,4.0
22192,1733,3.0
22192,1795,4.0
22192,1801,3.0
22192,1802,4.0
22192,1880,5.0
22192,1993,2.0
22192,2009,4.0
22192,2045,4.0
22192,2056,3.0
22192,2198,3.0
22192,2277,5.0
22192,2312,4.0
22192,2347,4.0
22192,2416,5.0
22192,2491,4.0
22192,2564,4.0
22192,2604,3.0
22192,2654,5.0
22192,2710,4.0
22192,2808,5.0
22192,2811,3.0
22192,2817,5.0
22192,2821,5.0
22192,2900,4.0
22192,3096,3.0
22192,3128,2.0
22192,3138,5.0
22192,3182,3.0
22192,3360,4.0
22192,3393,5.0
22192,3492,3.0
22192,3500,5.0
22192,3513,5.0
22192,3530,3.0
22192,3904,5.0
22192,3921,3.0
22192,3924,3.0
22192,3938,3.0
22192,4124,5.0
22192,4138,4.0
22192,4190,4.0
22192,4192,3.0
22192,4257,5.0
22192,440,3.0
22192,4524,3.0
22192,455,4.0
