book_id,rating_count,mean_rating,rating_std,title,authors,original_publication_year,average_rating,language_code
2381,37,3.6216216216216215,1.2099437854561526,"The Final Warning (Maximum Ride, #4)",James Patterson,2008.0,3.86,en-US
2382,33,3.8484848484848486,0.8703882797784892,"Golden Fool (Tawny Man, #2)",Robin Hobb,2002.0,4.32,eng
2383,35,4.057142857142857,0.7252933338781401,"Split Second (Sean King & Michelle Maxwell, #1)",David Baldacci,2003.0,3.98,en-US
2384,35,4.0285714285714285,0.8219673059804997,"The Fifth Witness (Mickey Haller, #5; Harry Bosch Universe, #20)",Michael Connelly,2011.0,4.17,eng
2385,28,3.642857142857143,0.7800420555749599,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",Tad Williams,1988.0,3.95,en-US
2386,17,4.294117647058823,1.2631659571466127,"Persepolis, Volume 1",Marjane Satrapi,2000.0,4.27,fre
2387,25,4.12,1.0535653752852738,"At Home in Mitford (Mitford Years, #1)",Jan Karon,1994.0,4.11,eng
2388,1,3.0,,"Delivering Happiness: A Path to Profits, Passion, and Purpose",Tony Hsieh,2010.0,4.01,
2389,16,3.6875,1.0781929326423914,"Scorpia (Alex Rider, #5)",Anthony Horowitz,2004.0,4.16,eng
239,89,3.865168539325843,1.0680378274280178,World War Z: An Oral History of the Zombie War,Max Brooks,2006.0,4.01,en-US
2390,13,3.769230769230769,0.9268086959962983,"The Queen of the Tearling (The Queen of the Tearling, #1)",Erika Johansen,2014.0,4.02,eng
2391,11,3.272727272727273,0.904534033733291,"One False Note (The 39 Clues, #2)",Gordon Korman,2008.0,3.88,eng
2392,21,3.2857142857142856,1.3469542361512192,"Tithe (Modern Faerie Tales, #1)",Holly Black,2002.0,3.73,eng
2393,26,4.230769230769231,0.6516251872168423,"Echo Burning (Jack Reacher, #5)",Lee Child,2001.0,3.98,en-US
2394,15,3.7333333333333334,1.162919151265879,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",L.J. Smith,2007.0,3.74,en-US
2395,8,3.5,1.6903085094570331,"Never Never (Never Never, #1)","Colleen Hoover, Tarryn Fisher",2015.0,4.12,en-US
2396,9,3.888888888888889,0.7817359599705717,Into the Darkest Corner,Elizabeth Haynes,2011.0,4.1,eng
2397,18,4.555555555555555,0.6156987634551994,The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle (Classic Crime),"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",1985.0,4.4,
2398,44,4.0,0.8352690695845568,"Roses are Red (Alex Cross, #6)",James Patterson,2000.0,4.02,en-US
2399,37,3.108108108108108,1.1494874167738078,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,2003.0,3.82,en-GB
24,100,4.21,0.8077278269468263,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","J.K. Rowling, Mary GrandPrÃ©",2000.0,4.53,eng
240,65,3.476923076923077,0.8497737255383837,"Inferno (Robert Langdon, #4)",Dan Brown,2013.0,3.8,eng
2400,20,3.65,0.9880869341680842,"Map of Bones (Sigma Force, #2)",James Rollins,2005.0,4.06,eng
2402,11,4.090909090909091,1.2210278829367867,"Unbelievable (Pretty Little Liars, #4)",Sara Shepard,2008.0,4.06,en-US
2403,62,3.7580645161290325,0.9176856826620303,A Passage to India,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924.0,3.66,eng
2404,11,3.4545454545454546,1.0357254813546264,"Seraphina (Seraphina, #1)",Rachel Hartman,2012.0,3.98,eng
2405,20,3.9,1.2096106376585989,"Morrigan's Cross (Circle Trilogy, #1)",Nora Roberts,2006.0,4.14,eng
2406,43,3.4186046511627906,0.9569932611479632,"The Mammoth Hunters (Earth's Children, #3)",Jean M. Auel,1985.0,3.88,en-US
2407,34,4.176470588235294,0.9364856366189409,"Princeps' Fury (Codex Alera, #5)",Jim Butcher,2008.0,4.35,en-US
2408,48,3.0625,1.0994437665222725,"Love Story (Love Story, #1)",Erich Segal,1970.0,3.6,
2409,16,4.25,0.7745966692414834,Chrysanthemum,Kevin Henkes,1991.0,4.31,en-US
241,93,3.978494623655914,0.9665997623185406,Number the Stars,Lois Lowry,1989.0,4.11,eng
2410,22,4.181818181818182,0.7326639999321223,"Sweet Evil (Sweet, #1)",Wendy Higgins,2012.0,4.13,eng
2411,38,4.184210526315789,0.8654092347958774,"The Winds of War (The Henry Family, #1)",Herman Wouk,1971.0,4.36,en-US
2412,25,4.36,0.6377042156569662,"The Wind Through the Keyhole (The Dark Tower, #4.5)","Stephen King, Jae Lee",2012.0,4.14,eng
2413,9,3.7777777777777777,1.481365736219265,"The Last Kingdom (The Saxon Stories, #1)",Bernard Cornwell,2004.0,4.23,en-US
2414,1,3.0,,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Michael E. Gerber,1985.0,3.98,
2415,37,3.945945945945946,1.2006004503753285,"Bunnicula (Bunnicula, #1)","James Howe, Deborah Howe, Alan Daniel",1979.0,3.83,eng
2416,17,3.8823529411764706,0.781213234429025,"Exile (Forgotten Realms: The Dark Elf Trilogy, #2; Legend of Drizzt, #2)",R.A. Salvatore,1990.0,4.24,eng
2417,15,3.6,1.0555973258234952,"Ascend (Trylle, #3)",Amanda Hocking,2012.0,4.08,en-US
2418,8,3.625,0.9161253813129042,"The Keeper of Lost Causes (Department Q, #1)","Jussi Adler-Olsen, Lisa Hartford",2007.0,3.98,eng
2419,7,3.4285714285714284,1.2724180205607034,Of Love and Other Demons,Gabriel GarcÃ­a MÃ¡rquez,1994.0,3.98,eng
242,93,3.7096774193548385,0.9507507921236265,"Along Came a Spider (Alex Cross, #1)",James Patterson,1993.0,4.08,eng
2420,14,4.142857142857143,0.7703288865196434,The Demigod Files (Percy Jackson and the Olympians),Rick Riordan,2009.0,4.04,eng
2421,17,4.235294117647059,0.9701425001453321,Musicophilia: Tales of Music and the Brain,Oliver Sacks,2007.0,3.88,eng
2422,18,3.7222222222222223,0.894792486988599,"End of Watch (Bill Hodges Trilogy, #3)",Stephen King,2016.0,4.09,eng
2423,12,4.333333333333333,0.9847319278346619,Fool,Christopher Moore,2009.0,3.96,en-US
2424,16,4.0625,1.2365947867699696,The Book of Lost Things,John Connolly,2006.0,3.98,eng
2425,8,3.25,1.0350983390135313,My Life,Bill Clinton,2004.0,3.72,eng
2426,10,4.3,0.674948557710553,300,"Frank Miller, Lynn Varley",1998.0,3.93,en-US
2427,7,3.142857142857143,1.0690449676496976,"Storm Warning (The 39 Clues, #9)",Linda Sue Park,2010.0,3.98,eng
2428,15,4.2,1.2071217242444348,"Only the Good Spy Young (Gallagher Girls, #4)",Ally Carter,2010.0,4.29,en-US
2429,28,4.035714285714286,0.792658109342785,"Persuader (Jack Reacher, #7)",Lee Child,2003.0,4.09,eng
243,100,3.88,1.0471703092456628,Misery,Stephen King,1987.0,4.11,en-GB
2430,35,3.6,1.1167178800079327,"Grave Sight (Harper Connelly, #1)",Charlaine Harris,2005.0,3.85,eng
2431,11,3.3636363636363638,0.9244162777371754,"Flaggermusmannen (Harry Hole, #1)","Jo NesbÃ¸, Don Bartlett",1997.0,3.56,nor
2432,19,3.5789473684210527,1.261207070569223,"Blood Brothers (Sign of Seven, #1)",Nora Roberts,2007.0,4.15,eng
2433,28,3.5,1.0363754503432019,Picture Perfect,Jodi Picoult,1995.0,3.52,en-GB
2434,1,4.0,,"Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story (Rurouni Kenshin, #1)","Nobuhiro Watsuki, Kenichiro Yagi",1994.0,4.33,eng
2435,10,3.1,1.3703203194062976,Catching Jordan,Miranda Kenneally,2011.0,3.85,eng
2436,4,3.5,1.2909944487358056,Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,1988.0,4.2,eng
2437,14,3.5,0.9405399431259602,"This Girl (Slammed, #3)",Colleen Hoover,2013.0,4.18,eng
2438,17,4.176470588235294,0.9510056596602791,There Was an Old Lady Who Swallowed a Fly,Simms Taback,1997.0,4.2,
2439,8,3.0,1.3093073414159542,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,1980.0,4.13,en-US
244,72,3.7083333333333335,0.862970630936624,Sharp Objects,Gillian Flynn,2006.0,3.92,en-US
2440,38,3.236842105263158,1.02493798167857,The Satanic Verses,Salman Rushdie,1988.0,3.71,eng
2441,6,4.666666666666667,0.5163977794943224,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,2009.0,4.42,eng
2442,3,2.6666666666666665,1.1547005383792517,Winning,"Jack Welch, Suzy Welch",1992.0,3.8,
2443,11,4.0,0.8944271909999159,"Collide (Collide, #1)",Gail McHugh,2013.0,4.24,eng
2444,4,3.25,1.5,How We Decide,Jonah Lehrer,2009.0,3.81,en-US
2445,20,3.95,0.9445132413883326,"The Beekeeper's Apprentice (Mary Russell, #1)",Laurie R. King,1994.0,4.08,en-US
2446,41,4.219512195121951,0.7586894991348969,The Story of Babar,"Jean de Brunhoff, Merle S. Haas",1931.0,4.07,en-US
2447,17,3.6470588235294117,0.9963167462326072,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",Michael Scott,2011.0,4.17,eng
2448,35,4.0285714285714285,1.0427823157223146,"First Lord's Fury (Codex Alera, #6)",Jim Butcher,2008.0,4.37,eng
2449,20,3.9,0.9679060415469871,The Imperfectionists,Tom Rachman,2010.0,3.54,eng
245,99,3.9797979797979797,0.9895350173733733,Bridge to Terabithia,Katherine Paterson,1977.0,3.98,eng
2450,16,4.6875,0.7041543391425868,The Sea of Tranquility,Katja Millay,2012.0,4.34,eng
2451,14,4.428571428571429,0.646206172658864,"Persepolis 2: The Story of a Return (Persepolis, #2)","Marjane Satrapi, Anjali Singh",2001.0,4.23,eng
2452,42,3.619047619047619,0.8540400673864837,"Pyramids (Discworld, #7)",Terry Pratchett,1989.0,3.88,en-US
2453,31,3.838709677419355,0.8204378584450455,"Silverthorn (The Riftwar Saga, #3)",Raymond E. Feist,1985.0,4.06,en-GB
2454,7,3.857142857142857,1.0690449676496974,Before I Die,Jenny Downham,2007.0,3.84,eng
2455,15,3.0,1.1952286093343936,Committed: A Skeptic Makes Peace with Marriage,Elizabeth Gilbert,2009.0,3.39,eng
2456,11,3.5454545454545454,1.1281521496355325,Keeping the Moon,Sarah Dessen,1999.0,3.86,en-US
2457,7,4.0,1.5275252316519468,"The Transfer (Divergent, #0.1)",Veronica Roth,2013.0,4.19,eng
2458,37,3.5675675675675675,0.98715473684447,"Chainfire (Sword of Truth, #9)",Terry Goodkind,2004.0,3.95,en-US
2459,22,4.590909090909091,0.7341396590302413,Mastering the Art of French Cooking,"Julia Child, Simone Beck, Louisette Bertholle",1961.0,4.33,en-US
246,53,3.5283018867924527,1.153652620440927,"Marked (House of Night, #1)","P.C. Cast, Kristin Cast",2007.0,3.79,en-US
2461,37,3.5135135135135136,1.1930731006201687,"Confessor (Sword of Truth, #11)",Terry Goodkind,2007.0,4.08,en-US
2462,11,3.272727272727273,1.009049958219026,The Reluctant Fundamentalist,Mohsin Hamid,2007.0,3.67,eng
2463,20,3.5,0.8885233166386384,The False Prince (The Ascendance Trilogy #1),Jennifer A. Nielsen,2012.0,4.22,eng
2464,39,3.5641025641025643,0.9677666039547419,"Rabbit, Run (Rabbit Angstrom #1)",John Updike,1960.0,3.57,eng
2465,5,4.4,0.8944271909999159,Stumbling on Happiness,Daniel Todd Gilbert,2006.0,3.82,eng
2466,25,3.76,1.16476034731041,The Waste Land and Other Poems,T.S. Eliot,1922.0,4.23,en-US
2467,29,4.379310344827586,0.8624629641509364,Little Bear,"Else Holmelund Minarik, Maurice Sendak",1957.0,4.22,eng
2468,34,4.0588235294117645,0.9191951838952686,The Pit and the Pendulum,Edgar Allan Poe,1842.0,4.15,eng
2469,39,3.7435897435897436,0.8801300357856434,"Lords and Ladies (Discworld, #14; Witches #4)",Terry Pratchett,1992.0,4.14,eng
247,74,3.3783783783783785,1.0816362883834931,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,1989.0,4.05,en-US
2470,39,4.230769230769231,0.8417256229267931,"Thud! (Discworld, #34; City Watch #7)",Terry Pratchett,2006.0,4.29,eng
2471,28,3.6785714285714284,0.8629652337776967,"His Majesty's Dragon (Temeraire, #1)",Naomi Novik,2006.0,4.05,eng
2472,10,3.8,1.2292725943057183,"The Field Guide (The Spiderwick Chronicles, #1)","Holly Black, Tony DiTerlizzi",2003.0,3.85,eng
2473,5,3.6,1.3416407864998738,Radical: Taking Back Your Faith from the American Dream,David Platt,2010.0,4.18,eng
2474,2,5.0,0.0,The 48 Laws of Power,"Robert Greene, Joost Elffers",1988.0,4.18,
2475,36,3.9722222222222223,0.9407022031018292,"My Side of the Mountain (Mountain, #1)",Jean Craighead George,1959.0,4.03,eng
2476,15,3.4,0.9856107606091622,"The Winter Sea (Slains, #1)","Susanna Kearsley, Rosalyn Landor",2008.0,4.07,eng
2477,9,2.888888888888889,1.1666666666666667,"The Sword Thief (The 39 Clues, #3)",Peter Lerangis,2009.0,3.87,eng
2478,37,3.5945945945945947,0.9848705346236986,Coma,Robin Cook,1977.0,3.86,eng
2479,11,3.727272727272727,1.1037127426019047,Requiem for a Dream,"Hubert Selby Jr., Darren Aronofsky, Richard Price",1978.0,4.1,eng
248,100,3.95,0.925235432774062,A Midsummer Night's Dream,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,3.94,eng
2480,7,3.142857142857143,1.3451854182690985,"Into the Wild (Warriors, #1)",Erin Hunter,2003.0,4.29,eng
2481,44,3.8863636363636362,1.0391389344830468,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,1970.0,4.21,
2482,10,4.3,0.6749485577105528,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939â45","WÅadysÅaw Szpilman, Anthea Bell",1946.0,4.24,
2483,17,3.5294117647058822,1.124591429076774,"Rush (Breathless, #1)",Maya Banks,2013.0,3.97,eng
2484,15,3.466666666666667,1.245945806357946,The Picture of Dorian Gray: A Graphic Novel,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",2009.0,4.12,eng
2485,24,3.9583333333333335,0.999093792292346,Swan Song,Robert McCammon,1987.0,4.28,eng
2486,11,3.909090909090909,0.9438798074485389,The Buried Giant,Kazuo Ishiguro,2015.0,3.42,eng
2487,29,3.8620689655172415,1.0929690209645366,"Perdido Street Station (Bas-Lag, #1)",China MiÃ©ville,2000.0,3.96,eng
2488,18,3.111111111111111,1.450715397105405,"Need (Need, #1)",Carrie Jones,2008.0,3.71,eng
2489,40,3.875,0.7574417130828937,"Witches Abroad (Discworld, #12; Witches #3)",Terry Pratchett,1991.0,4.2,eng
249,84,3.761904761904762,1.0484532223686105,Extremely Loud and Incredibly Close,Jonathan Safran Foer,2005.0,3.97,en-US
2490,19,3.736842105263158,0.805681579172283,The Legend of Sleepy Hollow and Other Stories,"Geoffrey Crayon, Washington Irving, William L. Hedges",1819.0,3.93,eng
2491,34,3.911764705882353,1.0259554913502482,Heretics of Dune (Dune Chronicles #5),Frank Herbert,1984.0,3.83,eng
2492,11,3.6363636363636362,1.026910636104941,The Cross and the Switchblade,"David Wilkerson, John Sherrill, Elizabeth Sherrill",1963.0,4.2,
2493,35,4.285714285714286,0.8250286473253903,"Captain's Fury (Codex Alera, #4)",Jim Butcher,2007.0,4.38,eng
2494,11,3.4545454545454546,1.1281521496355325,"Damned (Damned, #1)",Chuck Palahniuk,2011.0,3.38,eng
2495,8,3.75,1.0350983390135313,Rules,Cynthia Lord,2006.0,3.96,
2496,22,2.9545454545454546,1.3265520192364337,Swamplandia!,Karen Russell,2011.0,3.21,eng
2497,41,4.2439024390243905,0.7341828043776989,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",Michael Connelly,1995.0,4.21,eng
2498,18,3.888888888888889,1.0226199851298272,Salt: A World History,Mark Kurlansky,2002.0,3.73,eng
2499,14,3.7857142857142856,0.8925823753039809,Villette,"Charlotte BrontÃ«, A.S. Byatt, ÎÎ±ÏÎ¯Î± ÎÎ±ÏÎ½Î¬, Ignes Sodre",1853.0,3.75,eng
25,99,4.232323232323233,0.843078455548387,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","J.K. Rowling, Mary GrandPrÃ©",2007.0,4.61,eng
250,55,4.181818181818182,0.6691871545475508,Wonder,R.J. Palacio,2012.0,4.43,eng
2500,26,3.8076923076923075,0.9389027966400258,Reamde,Neal Stephenson,2011.0,3.96,eng
2501,40,3.725,0.8469401940560457,"Soul Music (Discworld, #16; Death, #3)",Terry Pratchett,1994.0,4.02,eng
2502,25,3.8,0.816496580927726,"Notorious Nineteen (Stephanie Plum, #19)",Janet Evanovich,2012.0,3.9,eng
2503,4,3.5,1.0,The Greatest Show on Earth: The Evidence for Evolution,Richard Dawkins,2009.0,4.16,en-GB
2504,13,4.384615384615385,0.6504436355879909,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",Frank Miller,1992.0,4.16,eng
2505,5,4.2,0.8366600265340756,The Greatest Salesman in the World,Og Mandino,1968.0,4.19,eng
2506,23,3.391304347826087,0.9409439377939296,"Casino Royale (James Bond, #1)",Ian Fleming,1953.0,3.73,eng
2507,10,4.5,0.8498365855987974,"The Bronze Horseman (The Bronze Horseman, #1)",Paullina Simons,2001.0,4.34,eng
2508,17,3.823529411764706,0.8828430011649196,Sula,Toni Morrison,1973.0,3.86,en-US
2509,11,2.8181818181818183,1.2504544628399563,"The Atlantis Gene (The Origin Mystery, #1)",A.G. Riddle,2013.0,3.69,eng
251,100,4.11,0.9733312577810996,The Cat in the Hat,Dr. Seuss,1957.0,4.15,eng
2510,16,3.125,1.02469507659596,"The Red Queen (The Plantagenet and Tudor Novels, #3)",Philippa Gregory,2010.0,3.74,eng
2511,4,4.0,0.8164965809277259,"Something About You (FBI/US Attorney, #1)",Julie James,2010.0,3.94,eng
2512,22,4.181818181818182,0.8528028654224417,Mr. Brown Can Moo! Can You?,Dr. Seuss,1970.0,4.11,en-US
2513,50,3.98,1.020004001592791,"Black House (The Talisman, #2)","Stephen King, Peter Straub",2001.0,3.99,eng
2514,17,3.764705882352941,1.0325582165612917,Marvel 1602,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",2003.0,3.93,eng
2515,30,4.2,0.7611243951073873,"Act of Treason (Mitch Rapp, #9)",Vince Flynn,2006.0,4.28,en-US
2516,16,3.875,1.1474609652039005,The Dog Stars,Peter Heller,2012.0,3.9,
2517,23,3.652173913043478,0.7751067757631797,The Spy Who Came In from the Cold,John le CarrÃ©,1963.0,4.05,eng
2518,34,4.117647058823529,0.8795558756124711,"Academ's Fury (Codex Alera, #2)",Jim Butcher,2005.0,4.27,eng
2519,44,3.590909090909091,0.8711975670567876,"When the Wind Blows (When the Wind Blows, #1)",James Patterson,1998.0,3.92,eng
252,71,4.056338028169014,1.1069562379227356,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,2012.0,4.15,eng
2520,9,3.7777777777777777,1.3944333775567928,"1Q84 BOOK 1 (1Q84, #1)","Haruki Murakami, æä¸ æ¥æ¨¹",2009.0,3.96,jpn
2521,3,4.0,1.7320508075688772,The Pilgrimage,"Paulo Coelho, Alan R. Clarke",1987.0,3.64,eng
2522,29,4.206896551724138,0.7736421443326913,"The Hard Way (Jack Reacher, #10)",Lee Child,2006.0,4.14,en-US
2523,20,3.95,0.8870412083230169,The Incredible Journey,Sheila Burnford,1960.0,4.16,eng
2524,28,3.7142857142857144,0.7628961803617723,March,Geraldine Brooks,2004.0,3.73,en-US
2525,32,3.90625,0.9954533737723926,"A Wanted Man (Jack Reacher, #17)","Lee Child, Dick Hill",2012.0,4.0,eng
2526,2,4.5,0.7071067811865476,"All-Star Superman, Vol. 1","Grant Morrison, Frank Quitely",2007.0,4.06,eng
2527,6,4.5,0.8366600265340756,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",George R.R. Martin,2000.0,4.63,eng
2528,6,3.8333333333333335,1.6020819787597222,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)",Nora Roberts,2013.0,3.91,eng
2529,15,2.8,1.3201731488169055,"Dark Flame (The Immortals, #4)",Alyson Noel,2010.0,3.73,eng
253,75,3.933333333333333,0.9491579957524994,"The Cuckoo's Calling (Cormoran Strike, #1)","Robert Galbraith, J.K. Rowling",2013.0,3.83,en-US
2530,3,1.6666666666666667,0.5773502691896258,The Widow,Fiona Barton,2016.0,3.49,eng
2531,9,3.2222222222222223,1.092906420717,"The Black Circle (The 39 Clues, #5)",Patrick Carman,2009.0,4.0,en-US
2532,5,3.4,0.8944271909999159,"The Prince (The Selection, #0.5)",Kiera Cass,2013.0,3.93,
2533,15,3.933333333333333,0.9611501047232549,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,2014.0,4.03,eng
2534,16,3.5625,0.8139410298049854,Push,Sapphire,1996.0,3.82,eng
2535,10,4.4,0.6992058987801009,The Story of a New Name (The Neapolitan Novels #2),"Elena Ferrante, Ann Goldstein",2012.0,4.37,eng
2536,21,3.9523809523809526,0.9206622874969127,"2010: Odyssey Two (Space Odyssey, #2)",Arthur C. Clarke,1982.0,3.89,eng
2537,1,5.0,,"Soul Eater, Vol. 01 (Soul Eater, #1)",Atsushi Ohkubo,2004.0,4.3,en-US
2538,16,4.3125,0.704154339142587,Ordinary Grace,William Kent Krueger,2013.0,4.14,eng
2539,24,4.333333333333333,0.701964118163034,Last Man Standing,David Baldacci,2001.0,4.03,eng
254,56,3.357142857142857,1.256670513388764,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,2009.0,3.78,eng
2540,10,4.0,0.6666666666666666,American Born Chinese,Gene Luen Yang,2006.0,3.88,eng
2541,18,4.166666666666667,0.985184366143778,Peter Pan (A Little Golden Book),"Eugene Bradley Coco, Ron Dias, Walt Disney Company",1960.0,4.32,eng
2542,16,4.1875,0.9105858919765157,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",K.A. Tucker,2012.0,4.16,eng
2543,25,3.68,1.1445523142259597,The Thousand Autumns of Jacob de Zoet,David Mitchell,2010.0,4.03,eng
2544,16,3.9375,0.8539125638299665,Dr. Faustus,Christopher Marlowe,1604.0,3.79,eng
2545,26,4.115384615384615,0.8161824833662178,Dance with the Devil (Dark-Hunter #3),Sherrilyn Kenyon,2003.0,4.39,eng
2546,14,3.0,0.784464540552736,Lipstick Jungle,Candace Bushnell,2005.0,3.39,eng
2547,40,3.9,0.777899868317385,"Violets Are Blue (Alex Cross, #7)",James Patterson,2001.0,3.94,eng
2548,3,3.3333333333333335,0.5773502691896257,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!","Anthony Robbins, Tony Robbins, Frederick L. Covan",1992.0,4.1,eng
2549,30,3.8,0.9613209303008454,"Blue Moon (Anita Blake, Vampire Hunter, #8)",Laurell K. Hamilton,1998.0,4.04,en-US
255,99,3.484848484848485,1.2964916266730744,Atlas Shrugged,"Ayn Rand, Leonard Peikoff",1957.0,3.68,eng
2550,28,3.7857142857142856,0.9172076325837247,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,1998.0,4.07,en-US
2551,10,3.2,0.7888106377466155,"The Silent Sister (Riley MacPherson, #1)",Diane Chamberlain,2014.0,3.93,eng
2552,18,3.7222222222222223,0.826442094733631,Player Piano,Kurt Vonnegut Jr.,1952.0,3.85,eng
2553,19,3.4210526315789473,1.0173926082384548,"The Lost World (Professor Challenger, #1)",Arthur Conan Doyle,1912.0,3.92,
2554,33,4.333333333333333,0.7359800721939872,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Terry Pratchett,2003.0,4.18,eng
2555,9,4.111111111111111,0.7817359599705714,Kindred,Octavia E. Butler,1979.0,4.18,eng
2556,27,4.185185185185185,0.7357380928771742,"The Long Winter (Little House, #6)","Laura Ingalls Wilder, Garth Williams",1940.0,4.16,
2557,7,4.285714285714286,0.7559289460184544,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life","Henry Cloud, John Townsend",1992.0,4.19,en-US
2558,14,4.214285714285714,0.5789342235218394,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,2014.0,4.32,eng
2559,39,3.717948717948718,1.0500305245868344,Portnoy's Complaint,"Philip Roth, Luca Marinelli",1969.0,3.69,
256,95,3.431578947368421,1.181890224039327,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,"Greg Mortenson, David Oliver Relin",2006.0,3.64,en-US
2560,2,3.5,2.1213203435596424,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,"John C. Maxwell, Zig Ziglar",1998.0,4.12,eng
2561,24,3.5416666666666665,1.0206207261596574,Cat's Eye,Margaret Atwood,1988.0,3.92,eng
2562,12,3.8333333333333335,0.9374368665610922,"The Perfect Game (The Perfect Game, #1)",J. Sterling,2012.0,3.97,eng
2563,8,4.375,0.7440238091428449,"Monsters of Men (Chaos Walking, #3)",Patrick Ness,2010.0,4.25,eng
2564,26,3.4615384615384617,1.0288155998338762,"Shadow of the Giant (Ender's Shadow, #4)",Orson Scott Card,2005.0,3.98,eng
2565,6,4.333333333333333,0.8164965809277259,Wonderstruck,Brian Selznick,2011.0,4.16,eng
2566,11,3.5454545454545454,1.507556722888818,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,1995.0,3.96,en-US
2567,15,3.6666666666666665,1.1751393027860064,"Blood Red Road (Dust Lands, #1)",Moira Young,2011.0,3.94,eng
2568,36,4.111111111111111,0.820375446375544,"The 6th Target (Women's Murder Club, #6)","James Patterson, Maxine Paetro",2007.0,4.02,en-US
2569,10,3.8,0.9189365834726815,"A Princess of Mars (Barsoom, #1)","Edgar Rice Burroughs, John Seelye",1912.0,3.8,en-GB
257,99,3.8585858585858586,1.0974004627830023,Alice in Wonderland,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,4.03,eng
2570,14,4.0,0.7844645405527362,"MaddAddam (MaddAddam, #3)",Margaret Atwood,2013.0,3.98,eng
2571,24,3.875,0.9469631093315001,"These Happy Golden Years (Little House, #8)","Laura Ingalls Wilder, Garth Williams",1943.0,4.17,eng
2572,1,4.0,,Color: A Natural History of the Palette,Victoria Finlay,2003.0,3.74,en-US
2573,23,3.217391304347826,1.2044056149717561,Skipping Christmas,John Grisham,2001.0,3.47,eng
2574,40,4.075,0.7298577311314223,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",Michael Connelly,1993.0,4.05,eng
2575,16,3.625,0.9574271077563381,Home Front,Kristin Hannah,2012.0,4.12,eng
2576,10,3.6,1.1737877907772674,"Beautiful Stranger (Beautiful Bastard, #2)",Christina Lauren,2013.0,4.24,eng
2577,21,3.761904761904762,1.0910894511799618,"The Sweet Far Thing (Gemma Doyle, #3)",Libba Bray,2007.0,3.97,eng
2578,35,3.8,0.7970533969860857,A Lesson Before Dying,Ernest J. Gaines,1993.0,3.93,en-US
2579,26,4.3076923076923075,0.73589296880624,SantaLand Diaries,David Sedaris,1998.0,4.33,en-US
258,94,4.1063829787234045,0.9443446280258887,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)","Carlos Ruiz ZafÃ³n, Lucia Graves",2001.0,4.24,eng
2580,9,3.888888888888889,0.7817359599705717,See Me,Nicholas Sparks,2015.0,3.93,eng
2581,24,3.4166666666666665,1.017954755408103,"Mini Shopaholic (Shopaholic, #6)",Sophie Kinsella,2010.0,3.7,eng
2582,23,4.434782608695652,0.8957519419470861,Harry the Dirty Dog,"Gene Zion, Margaret Bloy Graham",1956.0,4.17,en-US
2583,9,3.3333333333333335,0.7071067811865476,All Fall Down,Jennifer Weiner,2014.0,3.61,eng
